borrow_id,date,season,year,month,hour,is_holiday,weekday,is_workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_users,suhu
16985,2012-12-15,winter,1,12,11,Tidak,Sabtu,Bukan,Clear/Few clouds,7.98,0.3485,0.61,0.0896,66,327,393,dingin
16986,2012-12-15,winter,1,12,12,Tidak,Sabtu,Bukan,Clear/Few clouds,9.86,0.3939,0.5,0.0896,89,364,453,dingin
16987,2012-12-15,winter,1,12,13,Tidak,Sabtu,Bukan,Clear/Few clouds,9.86,0.3939,0.54,0.2537,88,368,456,dingin
16988,2012-12-15,winter,1,12,14,Tidak,Sabtu,Bukan,Clear/Few clouds,10.8,0.4091,0.5,0.1642,92,334,426,dingin
16989,2012-12-15,winter,1,12,15,Tidak,Sabtu,Bukan,Clear/Few clouds,11.74,0.4242,0.47,0.0,95,352,447,dingin
16990,2012-12-15,winter,1,12,16,Tidak,Sabtu,Bukan,Clear/Few clouds,10.8,0.4091,0.5,0.1343,85,328,413,dingin
16991,2012-12-15,winter,1,12,17,Tidak,Sabtu,Bukan,Clear/Few clouds,10.8,0.4091,0.5,0.2239,35,274,309,dingin
16992,2012-12-15,winter,1,12,18,Tidak,Sabtu,Bukan,Clear/Few clouds,9.86,0.3939,0.58,0.1642,40,232,272,dingin
16993,2012-12-15,winter,1,12,19,Tidak,Sabtu,Bukan,Clear/Few clouds,8.92,0.3485,0.62,0.1343,32,225,257,dingin
16994,2012-12-15,winter,1,12,20,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3485,0.57,0.194,23,178,201,dingin
16995,2012-12-15,winter,1,12,21,Tidak,Sabtu,Bukan,Clear/Few clouds,8.92,0.3485,0.62,0.1343,15,169,184,dingin
16996,2012-12-15,winter,1,12,22,Tidak,Sabtu,Bukan,Clear/Few clouds,8.92,0.3485,0.62,0.194,22,134,156,dingin
16997,2012-12-15,winter,1,12,23,Tidak,Sabtu,Bukan,Mist + Cloudy,8.92,0.3485,0.62,0.1343,11,108,119,dingin
16998,2012-12-16,winter,1,12,0,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3788,0.62,0.0,8,102,110,dingin
16999,2012-12-16,winter,1,12,1,Tidak,Minggu,Bukan,Light Snow/Rain,7.98,0.3485,0.76,0.1045,14,82,96,dingin
17000,2012-12-16,winter,1,12,2,Tidak,Minggu,Bukan,Mist + Cloudy,7.98,0.3485,0.87,0.0896,8,79,87,dingin
17001,2012-12-16,winter,1,12,3,Tidak,Minggu,Bukan,Mist + Cloudy,7.98,0.3333,0.87,0.194,1,37,38,dingin
17002,2012-12-16,winter,1,12,4,Tidak,Minggu,Bukan,Mist + Cloudy,7.98,0.3636,0.87,0.0,1,10,11,dingin
17003,2012-12-16,winter,1,12,5,Tidak,Minggu,Bukan,Mist + Cloudy,7.98,0.3636,0.87,0.0,0,9,9,dingin
17004,2012-12-16,winter,1,12,6,Tidak,Minggu,Bukan,Mist + Cloudy,7.98,0.3636,0.87,0.0,0,6,6,dingin
17005,2012-12-16,winter,1,12,7,Tidak,Minggu,Bukan,Mist + Cloudy,7.98,0.3485,0.87,0.0896,5,22,27,dingin
17006,2012-12-16,winter,1,12,8,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3485,0.87,0.1343,12,76,88,dingin
17007,2012-12-16,winter,1,12,9,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3485,0.87,0.1343,19,113,132,dingin
17008,2012-12-16,winter,1,12,10,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3485,0.87,0.1343,42,215,257,dingin
17009,2012-12-16,winter,1,12,11,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3485,0.87,0.1343,47,248,295,dingin
17010,2012-12-16,winter,1,12,12,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.82,0.194,67,350,417,dingin
17011,2012-12-16,winter,1,12,13,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.76,0.194,67,289,356,dingin
17012,2012-12-16,winter,1,12,14,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.76,0.1343,50,260,310,dingin
17013,2012-12-16,winter,1,12,15,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.82,0.1045,46,292,338,dingin
17014,2012-12-16,winter,1,12,16,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.82,0.1045,66,334,400,dingin
17015,2012-12-16,winter,1,12,17,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.82,0.1045,29,214,243,dingin
17016,2012-12-16,winter,1,12,18,Tidak,Minggu,Bukan,Light Snow/Rain,9.86,0.3939,0.82,0.1045,8,99,107,dingin
17017,2012-12-16,winter,1,12,19,Tidak,Minggu,Bukan,Clear/Few clouds,8.92,0.3485,0.93,0.1343,10,99,109,dingin
17018,2012-12-16,winter,1,12,20,Tidak,Minggu,Bukan,Mist + Cloudy,9.86,0.3939,0.82,0.0,14,108,122,dingin
17019,2012-12-16,winter,1,12,21,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3788,0.93,0.0,14,92,106,dingin
17020,2012-12-16,winter,1,12,22,Tidak,Minggu,Bukan,Mist + Cloudy,10.8,0.4091,0.82,0.194,6,83,89,dingin
17021,2012-12-16,winter,1,12,23,Tidak,Minggu,Bukan,Mist + Cloudy,8.92,0.3485,0.93,0.1343,4,29,33,dingin
17022,2012-12-17,winter,1,12,0,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.87,0.0,2,26,28,dingin
17023,2012-12-17,winter,1,12,1,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.87,0.1045,1,14,15,dingin
17024,2012-12-17,winter,1,12,2,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.94,0.0,1,4,5,dingin
17025,2012-12-17,winter,1,12,3,Tidak,Senin,Ya,Mist + Cloudy,8.92,0.3788,0.93,0.0,0,3,3,dingin
17026,2012-12-17,winter,1,12,4,Tidak,Senin,Ya,Light Snow/Rain,8.92,0.3788,1.0,0.0,2,3,5,dingin
17027,2012-12-17,winter,1,12,5,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.87,0.0,0,24,24,dingin
17028,2012-12-17,winter,1,12,6,Tidak,Senin,Ya,Mist + Cloudy,8.92,0.3485,0.93,0.1343,1,107,108,dingin
17029,2012-12-17,winter,1,12,7,Tidak,Senin,Ya,Mist + Cloudy,8.92,0.3485,0.93,0.1343,5,314,319,dingin
17030,2012-12-17,winter,1,12,8,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.87,0.1045,10,582,592,dingin
17031,2012-12-17,winter,1,12,9,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.0,11,271,282,dingin
17032,2012-12-17,winter,1,12,10,Tidak,Senin,Ya,Mist + Cloudy,9.86,0.3939,0.87,0.0896,15,120,135,dingin
17033,2012-12-17,winter,1,12,11,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.0896,22,148,170,dingin
17034,2012-12-17,winter,1,12,12,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.0,21,211,232,dingin
17035,2012-12-17,winter,1,12,13,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.1343,16,194,210,dingin
17036,2012-12-17,winter,1,12,14,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.0896,12,169,181,dingin
17037,2012-12-17,winter,1,12,15,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,0.88,0.0,15,196,211,dingin
17038,2012-12-17,winter,1,12,16,Tidak,Senin,Ya,Light Snow/Rain,10.8,0.4091,0.94,0.2537,15,287,302,dingin
17039,2012-12-17,winter,1,12,17,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.94,0.2537,17,478,495,dingin
17040,2012-12-17,winter,1,12,18,Tidak,Senin,Ya,Mist + Cloudy,10.8,0.4091,0.94,0.0896,14,493,507,dingin
17041,2012-12-17,winter,1,12,19,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,0.88,0.1343,7,333,340,dingin
17042,2012-12-17,winter,1,12,20,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,0.94,0.2537,8,192,200,dingin
17043,2012-12-17,winter,1,12,21,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,0.94,0.1343,6,114,120,dingin
17044,2012-12-17,winter,1,12,22,Tidak,Senin,Ya,Mist + Cloudy,11.74,0.4242,0.94,0.1343,5,49,54,dingin
17045,2012-12-17,winter,1,12,23,Tidak,Senin,Ya,Light Snow/Rain,11.74,0.4242,0.94,0.2239,6,41,47,dingin
17046,2012-12-18,winter,1,12,0,Tidak,Selasa,Ya,Mist + Cloudy,12.68,0.4394,0.94,0.1343,0,18,18,dingin
17047,2012-12-18,winter,1,12,1,Tidak,Selasa,Ya,Mist + Cloudy,12.68,0.4394,0.94,0.1343,0,15,15,dingin
17048,2012-12-18,winter,1,12,2,Tidak,Selasa,Ya,Mist + Cloudy,12.68,0.4394,0.88,0.2239,2,5,7,dingin
17049,2012-12-18,winter,1,12,3,Tidak,Selasa,Ya,Clear/Few clouds,11.74,0.4242,0.88,0.194,0,5,5,dingin
17050,2012-12-18,winter,1,12,4,Tidak,Selasa,Ya,Clear/Few clouds,11.74,0.4242,0.82,0.1642,3,5,8,dingin
17051,2012-12-18,winter,1,12,5,Tidak,Selasa,Ya,Clear/Few clouds,9.86,0.3939,0.87,0.0896,0,36,36,dingin
17052,2012-12-18,winter,1,12,6,Tidak,Selasa,Ya,Clear/Few clouds,8.92,0.3485,0.93,0.1642,1,117,118,dingin
17053,2012-12-18,winter,1,12,7,Tidak,Selasa,Ya,Clear/Few clouds,8.92,0.3485,0.93,0.1343,4,351,355,dingin
17054,2012-12-18,winter,1,12,8,Tidak,Selasa,Ya,Clear/Few clouds,9.86,0.3939,0.94,0.0,10,652,662,dingin
17055,2012-12-18,winter,1,12,9,Tidak,Selasa,Ya,Clear/Few clouds,10.8,0.4091,0.87,0.0896,19,307,326,dingin
17056,2012-12-18,winter,1,12,10,Tidak,Selasa,Ya,Clear/Few clouds,12.68,0.4394,0.77,0.0896,22,162,184,dingin
17057,2012-12-18,winter,1,12,11,Tidak,Selasa,Ya,Clear/Few clouds,14.56,0.4697,0.63,0.2239,58,211,269,dingin
17058,2012-12-18,winter,1,12,12,Tidak,Selasa,Ya,Light Snow/Rain,14.56,0.4697,0.48,0.2537,49,264,313,dingin
17059,2012-12-18,winter,1,12,13,Tidak,Selasa,Ya,Clear/Few clouds,15.5,0.4848,0.42,0.2836,51,235,286,dingin
17060,2012-12-18,winter,1,12,14,Tidak,Selasa,Ya,Clear/Few clouds,13.62,0.4545,0.47,0.4478,56,191,247,dingin
17061,2012-12-18,winter,1,12,15,Tidak,Selasa,Ya,Clear/Few clouds,13.62,0.4545,0.44,0.4925,28,218,246,dingin
17062,2012-12-18,winter,1,12,16,Tidak,Selasa,Ya,Clear/Few clouds,12.68,0.4394,0.41,0.4627,40,323,363,dingin
17063,2012-12-18,winter,1,12,17,Tidak,Selasa,Ya,Clear/Few clouds,10.8,0.4091,0.47,0.4478,39,533,572,dingin
17064,2012-12-18,winter,1,12,18,Tidak,Selasa,Ya,Clear/Few clouds,9.86,0.3939,0.46,0.3284,13,512,525,dingin
17065,2012-12-18,winter,1,12,19,Tidak,Selasa,Ya,Clear/Few clouds,9.86,0.3939,0.46,0.3881,19,334,353,dingin
17066,2012-12-18,winter,1,12,20,Tidak,Selasa,Ya,Clear/Few clouds,8.92,0.3333,0.5,0.2537,4,264,268,dingin
17067,2012-12-18,winter,1,12,21,Tidak,Selasa,Ya,Clear/Few clouds,8.92,0.3485,0.5,0.2239,9,159,168,dingin
17068,2012-12-18,winter,1,12,22,Tidak,Selasa,Ya,Clear/Few clouds,7.98,0.3333,0.49,0.0,5,127,132,dingin
17069,2012-12-18,winter,1,12,23,Tidak,Selasa,Ya,Clear/Few clouds,7.98,0.3485,0.49,0.0896,1,80,81,dingin
17070,2012-12-19,winter,1,12,0,Tidak,Rabu,Ya,Clear/Few clouds,6.1,0.3182,0.61,0.0,6,35,41,dingin
17071,2012-12-19,winter,1,12,1,Tidak,Rabu,Ya,Clear/Few clouds,6.1,0.3182,0.65,0.0896,1,14,15,dingin
17072,2012-12-19,winter,1,12,2,Tidak,Rabu,Ya,Clear/Few clouds,5.16,0.303,0.65,0.0896,1,2,3,dingin
17073,2012-12-19,winter,1,12,3,Tidak,Rabu,Ya,Clear/Few clouds,4.22,0.2727,0.75,0.1343,0,5,5,dingin
17074,2012-12-19,winter,1,12,4,Tidak,Rabu,Ya,Clear/Few clouds,3.28,0.2424,0.75,0.1343,1,6,7,dingin
17075,2012-12-19,winter,1,12,5,Tidak,Rabu,Ya,Clear/Few clouds,4.22,0.2879,0.75,0.0896,2,29,31,dingin
17076,2012-12-19,winter,1,12,6,Tidak,Rabu,Ya,Clear/Few clouds,3.28,0.2576,0.75,0.0896,3,109,112,dingin
17077,2012-12-19,winter,1,12,7,Tidak,Rabu,Ya,Clear/Few clouds,4.22,0.2727,0.75,0.1343,3,360,363,dingin
17078,2012-12-19,winter,1,12,8,Tidak,Rabu,Ya,Clear/Few clouds,3.28,0.2576,0.87,0.1045,13,665,678,dingin
17079,2012-12-19,winter,1,12,9,Tidak,Rabu,Ya,Clear/Few clouds,5.16,0.2879,0.75,0.1045,8,309,317,dingin
17080,2012-12-19,winter,1,12,10,Tidak,Rabu,Ya,Clear/Few clouds,7.04,0.3333,0.7,0.1045,17,147,164,dingin
17081,2012-12-19,winter,1,12,11,Tidak,Rabu,Ya,Clear/Few clouds,10.8,0.4091,0.54,0.2239,31,169,200,dingin
17082,2012-12-19,winter,1,12,12,Tidak,Rabu,Ya,Clear/Few clouds,10.8,0.4091,0.54,0.2836,33,203,236,dingin
17083,2012-12-19,winter,1,12,13,Tidak,Rabu,Ya,Clear/Few clouds,11.74,0.4242,0.5,0.194,30,183,213,dingin
17084,2012-12-19,winter,1,12,14,Tidak,Rabu,Ya,Clear/Few clouds,11.74,0.4242,0.5,0.194,33,185,218,dingin
17085,2012-12-19,winter,1,12,15,Tidak,Rabu,Ya,Clear/Few clouds,11.74,0.4242,0.5,0.2836,28,209,237,dingin
17086,2012-12-19,winter,1,12,16,Tidak,Rabu,Ya,Clear/Few clouds,11.74,0.4242,0.5,0.3582,37,297,334,dingin
17087,2012-12-19,winter,1,12,17,Tidak,Rabu,Ya,Clear/Few clouds,10.8,0.4091,0.5,0.3881,26,536,562,dingin
17088,2012-12-19,winter,1,12,18,Tidak,Rabu,Ya,Clear/Few clouds,9.86,0.3939,0.5,0.3582,23,546,569,dingin
17089,2012-12-19,winter,1,12,19,Tidak,Rabu,Ya,Clear/Few clouds,9.86,0.3939,0.5,0.3881,7,329,336,dingin
17090,2012-12-19,winter,1,12,20,Tidak,Rabu,Ya,Clear/Few clouds,8.92,0.3485,0.57,0.2239,10,231,241,dingin
17091,2012-12-19,winter,1,12,21,Tidak,Rabu,Ya,Clear/Few clouds,7.98,0.3182,0.61,0.2239,4,164,168,dingin
17092,2012-12-19,winter,1,12,22,Tidak,Rabu,Ya,Clear/Few clouds,7.98,0.3485,0.61,0.0896,12,117,129,dingin
17093,2012-12-19,winter,1,12,23,Tidak,Rabu,Ya,Clear/Few clouds,7.04,0.3333,0.66,0.1343,4,84,88,dingin
17094,2012-12-20,winter,1,12,0,Tidak,Kamis,Ya,Clear/Few clouds,7.04,0.3333,0.61,0.1343,2,40,42,dingin
17095,2012-12-20,winter,1,12,1,Tidak,Kamis,Ya,Clear/Few clouds,7.04,0.3485,0.66,0.0,1,19,20,dingin
17096,2012-12-20,winter,1,12,2,Tidak,Kamis,Ya,Clear/Few clouds,7.04,0.3485,0.66,0.0,2,6,8,dingin
17097,2012-12-20,winter,1,12,3,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3182,0.7,0.0896,1,3,4,dingin
17098,2012-12-20,winter,1,12,4,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3182,0.7,0.0896,0,6,6,dingin
17099,2012-12-20,winter,1,12,5,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3182,0.7,0.1045,0,35,35,dingin
17100,2012-12-20,winter,1,12,6,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3333,0.65,0.0,4,114,118,dingin
17101,2012-12-20,winter,1,12,7,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3333,0.7,0.0,4,346,350,dingin
17102,2012-12-20,winter,1,12,8,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3333,0.7,0.0,14,585,599,dingin
17103,2012-12-20,winter,1,12,9,Tidak,Kamis,Ya,Mist + Cloudy,6.1,0.3333,0.7,0.0,14,303,317,dingin
17104,2012-12-20,winter,1,12,10,Tidak,Kamis,Ya,Mist + Cloudy,7.04,0.3333,0.66,0.0,23,138,161,dingin
17105,2012-12-20,winter,1,12,11,Tidak,Kamis,Ya,Mist + Cloudy,7.98,0.3182,0.57,0.2239,22,168,190,dingin
17106,2012-12-20,winter,1,12,12,Tidak,Kamis,Ya,Mist + Cloudy,8.92,0.3485,0.53,0.1642,31,181,212,dingin
17107,2012-12-20,winter,1,12,13,Tidak,Kamis,Ya,Mist + Cloudy,8.92,0.3485,0.57,0.194,46,171,217,dingin
17108,2012-12-20,winter,1,12,14,Tidak,Kamis,Ya,Mist + Cloudy,8.92,0.3485,0.53,0.194,43,171,214,dingin
17109,2012-12-20,winter,1,12,15,Tidak,Kamis,Ya,Mist + Cloudy,7.98,0.3333,0.57,0.194,33,216,249,dingin
17110,2012-12-20,winter,1,12,16,Tidak,Kamis,Ya,Mist + Cloudy,7.98,0.303,0.53,0.3284,21,281,302,dingin
17111,2012-12-20,winter,1,12,17,Tidak,Kamis,Ya,Mist + Cloudy,7.98,0.3333,0.66,0.194,25,450,475,dingin
17112,2012-12-20,winter,1,12,18,Tidak,Kamis,Ya,Mist + Cloudy,7.98,0.3333,0.71,0.194,22,359,381,dingin
17113,2012-12-20,winter,1,12,19,Tidak,Kamis,Ya,Light Snow/Rain,7.98,0.3182,0.71,0.2537,3,115,118,dingin
17114,2012-12-20,winter,1,12,20,Tidak,Kamis,Ya,Light Snow/Rain,7.98,0.3333,0.76,0.1642,1,49,50,dingin
17115,2012-12-20,winter,1,12,21,Tidak,Kamis,Ya,Light Snow/Rain,7.98,0.3333,0.76,0.1642,1,25,26,dingin
17116,2012-12-20,winter,1,12,22,Tidak,Kamis,Ya,Light Snow/Rain,7.98,0.3333,0.87,0.194,1,20,21,dingin
17117,2012-12-20,winter,1,12,23,Tidak,Kamis,Ya,Light Snow/Rain,10.8,0.4091,0.82,0.2985,0,13,13,dingin
17118,2012-12-21,spring,1,12,0,Tidak,Jum'at,Ya,Light Snow/Rain,11.74,0.4242,0.88,0.2985,0,17,17,dingin
17119,2012-12-21,spring,1,12,1,Tidak,Jum'at,Ya,Light Snow/Rain,12.68,0.4394,0.88,0.3881,2,7,9,dingin
17120,2012-12-21,spring,1,12,2,Tidak,Jum'at,Ya,Light Snow/Rain,13.62,0.4545,0.94,0.3881,0,3,3,dingin
17121,2012-12-21,spring,1,12,3,Tidak,Jum'at,Ya,Light Snow/Rain,13.62,0.4545,0.94,0.3881,0,3,3,dingin
17122,2012-12-21,spring,1,12,4,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3182,0.71,0.4925,1,5,6,dingin
17123,2012-12-21,spring,1,12,5,Tidak,Jum'at,Ya,Mist + Cloudy,7.98,0.303,0.76,0.4179,0,13,13,dingin
17124,2012-12-21,spring,1,12,6,Tidak,Jum'at,Ya,Mist + Cloudy,7.98,0.2879,0.57,0.5821,4,76,80,dingin
17125,2012-12-21,spring,1,12,7,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.3182,0.57,0.194,3,205,208,dingin
17126,2012-12-21,spring,1,12,8,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.303,0.57,0.2836,8,464,472,dingin
17127,2012-12-21,spring,1,12,9,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.2727,0.45,0.5522,2,265,267,dingin
17128,2012-12-21,spring,1,12,10,Tidak,Jum'at,Ya,Clear/Few clouds,7.04,0.2879,0.42,0.4627,8,146,154,dingin
17129,2012-12-21,spring,1,12,11,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.2879,0.42,0.4179,12,150,162,dingin
17130,2012-12-21,spring,1,12,12,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.2879,0.39,0.3582,25,199,224,dingin
17131,2012-12-21,spring,1,12,13,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.2879,0.39,0.4179,26,214,240,dingin
17132,2012-12-21,spring,1,12,14,Tidak,Jum'at,Ya,Mist + Cloudy,7.04,0.2879,0.39,0.4478,20,199,219,dingin
17133,2012-12-21,spring,1,12,15,Tidak,Jum'at,Ya,Mist + Cloudy,6.1,0.2727,0.42,0.3881,29,234,263,dingin
17134,2012-12-21,spring,1,12,16,Tidak,Jum'at,Ya,Mist + Cloudy,6.1,0.2727,0.39,0.3284,28,253,281,dingin
17135,2012-12-21,spring,1,12,17,Tidak,Jum'at,Ya,Mist + Cloudy,4.22,0.2273,0.56,0.3284,24,297,321,dingin
17136,2012-12-21,spring,1,12,18,Tidak,Jum'at,Ya,Mist + Cloudy,4.22,0.2273,0.56,0.2985,7,236,243,dingin
17137,2012-12-21,spring,1,12,19,Tidak,Jum'at,Ya,Clear/Few clouds,5.16,0.2576,0.45,0.2985,5,148,153,dingin
17138,2012-12-21,spring,1,12,20,Tidak,Jum'at,Ya,Clear/Few clouds,5.16,0.2727,0.41,0.2537,8,104,112,dingin
17139,2012-12-21,spring,1,12,21,Tidak,Jum'at,Ya,Clear/Few clouds,4.22,0.2273,0.41,0.4179,2,68,70,dingin
17140,2012-12-21,spring,1,12,22,Tidak,Jum'at,Ya,Clear/Few clouds,4.22,0.2273,0.44,0.2985,6,57,63,dingin
17141,2012-12-21,spring,1,12,23,Tidak,Jum'at,Ya,Clear/Few clouds,4.22,0.2424,0.44,0.2836,1,39,40,dingin
17142,2012-12-22,spring,1,12,0,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2121,0.44,0.5821,1,30,31,dingin
17143,2012-12-22,spring,1,12,1,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2121,0.44,0.4478,1,34,35,dingin
17144,2012-12-22,spring,1,12,2,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2121,0.44,0.5224,0,23,23,dingin
17145,2012-12-22,spring,1,12,3,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2121,0.48,0.4478,0,7,7,dingin
17146,2012-12-22,spring,1,12,4,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2576,0.48,0.194,3,2,5,dingin
17147,2012-12-22,spring,1,12,5,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.48,0.4179,0,5,5,dingin
17148,2012-12-22,spring,1,12,6,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.44,0.4179,0,13,13,dingin
17149,2012-12-22,spring,1,12,7,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.44,0.4179,2,18,20,dingin
17150,2012-12-22,spring,1,12,8,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2121,0.44,0.6119,0,29,29,dingin
17151,2012-12-22,spring,1,12,9,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.48,0.3881,13,77,90,dingin
17152,2012-12-22,spring,1,12,10,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.48,0.3284,13,105,118,dingin
17153,2012-12-22,spring,1,12,11,Tidak,Sabtu,Bukan,Clear/Few clouds,5.16,0.2576,0.41,0.3582,29,130,159,dingin
17154,2012-12-22,spring,1,12,12,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2576,0.36,0.6567,18,128,146,dingin
17155,2012-12-22,spring,1,12,13,Tidak,Sabtu,Bukan,Clear/Few clouds,7.04,0.2879,0.36,0.4478,23,135,158,dingin
17156,2012-12-22,spring,1,12,14,Tidak,Sabtu,Bukan,Clear/Few clouds,7.04,0.2879,0.36,0.4627,20,141,161,dingin
17157,2012-12-22,spring,1,12,15,Tidak,Sabtu,Bukan,Clear/Few clouds,7.04,0.2727,0.33,0.5821,14,139,153,dingin
17158,2012-12-22,spring,1,12,16,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2727,0.39,0.4478,23,124,147,dingin
17159,2012-12-22,spring,1,12,17,Tidak,Sabtu,Bukan,Clear/Few clouds,5.16,0.2576,0.41,0.2985,15,99,114,dingin
17160,2012-12-22,spring,1,12,18,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2121,0.44,0.4627,7,75,82,dingin
17161,2012-12-22,spring,1,12,19,Tidak,Sabtu,Bukan,Clear/Few clouds,3.28,0.2121,0.48,0.3582,9,51,60,dingin
17162,2012-12-22,spring,1,12,20,Tidak,Sabtu,Bukan,Clear/Few clouds,3.28,0.2424,0.48,0.1642,6,55,61,dingin
17163,2012-12-22,spring,1,12,21,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2121,0.51,0.2836,4,49,53,dingin
17164,2012-12-22,spring,1,12,22,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2121,0.51,0.2836,1,38,39,dingin
17165,2012-12-22,spring,1,12,23,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2273,0.51,0.194,3,37,40,dingin
17166,2012-12-23,spring,1,12,0,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2121,0.47,0.2836,3,24,27,dingin
17167,2012-12-23,spring,1,12,1,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2273,0.47,0.194,1,19,20,dingin
17168,2012-12-23,spring,1,12,2,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.2121,0.51,0.1642,1,17,18,dingin
17169,2012-12-23,spring,1,12,3,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.2121,0.51,0.1343,0,9,9,dingin
17170,2012-12-23,spring,1,12,4,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.2121,0.47,0.1343,1,3,4,dingin
17171,2012-12-23,spring,1,12,5,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.2576,0.51,0.0,0,6,6,dingin
17172,2012-12-23,spring,1,12,6,Tidak,Minggu,Bukan,Clear/Few clouds,-0.48,0.197,0.64,0.0896,4,5,9,dingin
17173,2012-12-23,spring,1,12,7,Tidak,Minggu,Bukan,Clear/Few clouds,-0.48,0.197,0.64,0.0896,3,16,19,dingin
17174,2012-12-23,spring,1,12,8,Tidak,Minggu,Bukan,Clear/Few clouds,-1.42,0.1667,0.69,0.1045,5,43,48,dingin
17175,2012-12-23,spring,1,12,9,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.2273,0.59,0.1045,7,49,56,dingin
17176,2012-12-23,spring,1,12,10,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2273,0.64,0.194,26,67,93,dingin
17177,2012-12-23,spring,1,12,11,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2273,0.52,0.194,48,104,152,dingin
17178,2012-12-23,spring,1,12,12,Tidak,Minggu,Bukan,Clear/Few clouds,6.1,0.2879,0.42,0.194,52,144,196,dingin
17179,2012-12-23,spring,1,12,13,Tidak,Minggu,Bukan,Clear/Few clouds,7.04,0.303,0.39,0.2239,63,123,186,dingin
